"","shape","changeType","blockNum","trialID","response","confidence","rt","subjectID","experimentName","experimentVersion","experimentTime","studyID","sessionID","browserName","browserVersion","displayWindowHeight","displayWindowWidth","displayScreenHeight","displayScreenWidth","change_key","gender","age","taskGuess","purposeGuess","commentText","totalTime","collapsedChange","correctAnswer","fullShapeName","responded_correctly","count","analysisChangeType"
"2838","shape2","convex_area1",3,29,"different",8,2421.6,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"convex_area1","different","shape2_convex_area1",1,1,"convex"
"2839","shape3","no_change4",3,30,"same",8,1444.7,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"no_change","same","shape3_no_change4",1,1,"none"
"2840","shape4","concave_nofill_area1",3,31,"different",9,4565.3,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"concave_nofill_area1","different","shape4_concave_nofill_area1",1,1,"concave_nofill"
"2841","shape8","concave_area2",3,32,"different",8,1324.7,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"concave_area2","different","shape8_concave_area2",1,1,"concave"
"2842","shape5","concave_area1",3,33,"different",5,1501.4,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"concave_area1","different","shape5_concave_area1",1,1,"concave"
"2843","shape6","no_change2",3,34,"same",8,4765.7,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"no_change","same","shape6_no_change2",1,1,"none"
"2844","catch_shape","no_change3",3,35,"different",3,3061.9,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"no_change","same","catch_shape_no_change3",0,1,"none"
"2845","shape7","no_change5",4,36,"same",9,1773,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"no_change","same","shape7_no_change5",1,1,"none"
"2846","shape3","no_change3",4,37,"same",3,2765.8,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"no_change","same","shape3_no_change3",1,1,"none"
"2847","shape6","no_change1",4,38,"different",4,2869.8,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"no_change","same","shape6_no_change1",0,1,"none"
"2848","shape1","convex_area1",4,39,"different",7,3148.7,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"convex_area1","different","shape1_convex_area1",1,1,"convex"
"2849","shape8","no_change6",4,40,"same",8,1342.3,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"no_change","same","shape8_no_change6",1,1,"none"
"2850","shape4","convex_area2",4,41,"different",9,813.4,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"convex_area2","different","shape4_convex_area2",1,1,"convex"
"2851","catch_shape","change6",4,42,"different",9,956.7,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"change6","different","catch_shape_change6",1,1,"none"
"2852","shape2","concave_nofill_area2",4,43,"different",9,548.9,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"concave_nofill_area2","different","shape2_concave_nofill_area2",1,1,"concave_nofill"
"2853","shape5","concave_area2",4,44,"different",7,1542,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"concave_area2","different","shape5_concave_area2",1,1,"concave"
"2854","shape1","no_change3",5,45,"different",4,3174.1,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"no_change","same","shape1_no_change3",0,1,"none"
"2855","shape6","no_change4",5,46,"same",7,4709.4,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"no_change","same","shape6_no_change4",1,1,"none"
"2856","shape7","concave_nofill_area1",5,47,"different",9,1053.3,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"concave_nofill_area1","different","shape7_concave_nofill_area1",1,1,"concave_nofill"
"2857","catch_shape","no_change4",5,48,"same",9,1685.1,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"no_change","same","catch_shape_no_change4",1,1,"none"
"2858","shape2","convex_area2",5,49,"different",9,1516.9,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"convex_area2","different","shape2_convex_area2",1,1,"convex"
"2859","shape3","concave_nofill_area2",5,50,"same",4,2749.3,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"concave_nofill_area2","different","shape3_concave_nofill_area2",0,1,"concave_nofill"
"2860","shape8","no_change4",5,51,"same",7,1853.7,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"no_change","same","shape8_no_change4",1,1,"none"
"2861","shape4","no_change3",5,52,"different",5,2478.3,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"no_change","same","shape4_no_change3",0,1,"none"
"2862","shape5","no_change3",5,53,"same",9,732.8,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"no_change","same","shape5_no_change3",1,1,"none"
"2863","shape1","concave_nofill_area1",6,54,"different",6,1437.4,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"concave_nofill_area1","different","shape1_concave_nofill_area1",1,1,"concave_nofill"
"2864","shape3","convex_area2",6,55,"different",5,2016.1,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"convex_area2","different","shape3_convex_area2",1,1,"convex"
"2865","shape4","no_change2",6,56,"same",8,853.5,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"no_change","same","shape4_no_change2",1,1,"none"
"2866","catch_shape","change1",6,57,"different",9,1660.3,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"change1","different","catch_shape_change1",1,1,"none"
"2867","shape2","no_change1",6,58,"same",9,2141.4,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"no_change","same","shape2_no_change1",1,1,"none"
"2868","shape8","concave_nofill_area2",6,59,"different",9,734,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"concave_nofill_area2","different","shape8_concave_nofill_area2",1,1,"concave_nofill"
"2869","shape6","convex_area2",6,60,"different",9,4181.7,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"convex_area2","different","shape6_convex_area2",1,1,"convex"
"2870","shape5","concave_nofill_area2",6,61,"different",9,1253.4,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"concave_nofill_area2","different","shape5_concave_nofill_area2",1,1,"concave_nofill"
"2871","shape7","no_change2",6,62,"same",6,3069.2,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"no_change","same","shape7_no_change2",1,1,"none"
"2872","shape7","concave_area1",7,63,"same",9,1533.9,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"concave_area1","different","shape7_concave_area1",0,1,"concave"
"2873","shape8","no_change1",7,64,"same",9,1541.4,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"no_change","same","shape8_no_change1",1,1,"none"
"2874","shape2","concave_area2",7,65,"same",5,3910.2,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"concave_area2","different","shape2_concave_area2",0,1,"concave"
"2875","shape6","no_change5",7,66,"same",8,1238,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"no_change","same","shape6_no_change5",1,1,"none"
"2876","shape1","convex_area2",7,67,"different",9,1333.3,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"convex_area2","different","shape1_convex_area2",1,1,"convex"
"2877","shape3","concave_area2",7,68,"different",9,1749.3,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"concave_area2","different","shape3_concave_area2",1,1,"concave"
"2878","catch_shape","change2",7,69,"different",9,2485.6,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"change2","different","catch_shape_change2",1,1,"none"
"2879","shape4","concave_nofill_area2",7,70,"different",9,1182.8,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"concave_nofill_area2","different","shape4_concave_nofill_area2",1,1,"concave_nofill"
"2880","shape5","concave_nofill_area1",7,71,"different",9,3477.2,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"concave_nofill_area1","different","shape5_concave_nofill_area1",1,1,"concave_nofill"
"2881","shape1","concave_area2",8,72,"different",9,2748.3,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"concave_area2","different","shape1_concave_area2",1,1,"concave"
"2882","shape4","concave_area2",8,73,"different",9,1540.8,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"concave_area2","different","shape4_concave_area2",1,1,"concave"
"2883","catch_shape","change5",8,74,"different",9,1456.6,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"change5","different","catch_shape_change5",1,1,"none"
"2884","shape6","no_change6",8,75,"same",8,4334.1,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"no_change","same","shape6_no_change6",1,1,"none"
"2885","shape3","concave_nofill_area1",8,76,"different",7,1661.9,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"concave_nofill_area1","different","shape3_concave_nofill_area1",1,1,"concave_nofill"
"2886","shape2","concave_nofill_area1",8,77,"different",9,1829,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"concave_nofill_area1","different","shape2_concave_nofill_area1",1,1,"concave_nofill"
"2887","shape5","no_change6",8,78,"same",7,1581.4,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"no_change","same","shape5_no_change6",1,1,"none"
"2888","shape8","concave_nofill_area1",8,79,"different",9,2981.8,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"concave_nofill_area1","different","shape8_concave_nofill_area1",1,1,"concave_nofill"
"2889","shape7","concave_nofill_area2",8,80,"different",9,3068.9,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"concave_nofill_area2","different","shape7_concave_nofill_area2",1,1,"concave_nofill"
"2890","shape6","concave_nofill_area1",9,81,"different",9,2957.7,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"concave_nofill_area1","different","shape6_concave_nofill_area1",1,1,"concave_nofill"
"2891","shape8","convex_area2",9,82,"different",9,1646,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"convex_area2","different","shape8_convex_area2",1,1,"convex"
"2892","shape5","no_change4",9,83,"different",2,4541.3,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"no_change","same","shape5_no_change4",0,1,"none"
"2893","shape2","no_change2",9,84,"same",8,1285.2,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"no_change","same","shape2_no_change2",1,1,"none"
"2894","catch_shape","change4",9,85,"different",9,1404.4,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"change4","different","catch_shape_change4",1,1,"none"
"2895","shape3","no_change2",9,86,"same",8,1004.3,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"no_change","same","shape3_no_change2",1,1,"none"
"2896","shape4","no_change5",9,87,"same",8,1398.1,"5e30da4bf220630da24ce7ac","ducktruck","v001",1255249.6,"60e37abdc60a8398fd63c9e4","60ef2e473006f5157703b6d4","Chrome",91,900,1903,1080,1920,"q"," -- select an option -- ",NA,"Decide if the shape stay the same or changed  after going behind something.","To see how the types of shapes/ direction of movement/colors etc. have an effect of your decisions and how confident you are about those decisions.","",1263404.5,"no_change","same","shape4_no_change5",1,1,"none"
